description,id,protected,url,public_metrics,verified,pinned_tweet_id,username,location,name,profile_image_url,created_at,withheld
一度だけの自分の人生楽しく❣️ 毎日笑顔になる😊在宅でも何処でも仕事が出来ます。時間に縛られず本気で🔥🌈 #レクチャー無料・ノウハウ無料 ❣️聴くだけでもあなたの人生一歩前進 🌈ＤMにて聴いてください,1166946776261152769,False,,"{'followers_count': 384, 'following_count': 1190, 'tweet_count': 21703, 'listed_count': 1}",False,1.1944466421176934e+18,kazviton,日本 大阪,カーズ,https://pbs.twimg.com/profile_images/1227725600468520962/NGXtuFax_normal.jpg,2019-08-29T05:33:06.000Z,
Bookings: troy@thehangoutsessions.com,803414766,False,https://t.co/fsUR2Qhjik,"{'followers_count': 7562, 'following_count': 7681, 'tweet_count': 8488, 'listed_count': 1}",False,1.530395958458073e+18,El_Jey_SA,World,EL JEY..,https://pbs.twimg.com/profile_images/1528988257438027776/3OCtONfo_normal.jpg,2012-09-04T23:24:40.000Z,
GuideMeBiz is a platform that allows anyone to learn how to get started in business.,1439634167373996040,False,https://t.co/e3GmSR4QY9,"{'followers_count': 1660, 'following_count': 4405, 'tweet_count': 15313, 'listed_count': 0}",False,,GuideMeBiz,England and International,GuideMeBiz,https://pbs.twimg.com/profile_images/1441191828544372740/Vqs0PLek_normal.jpg,2021-09-19T16:55:43.000Z,
I love Paris #Paris @DialedTiger,794485412328800256,False,https://t.co/E5yK001XOA,"{'followers_count': 105, 'following_count': 12, 'tweet_count': 48579, 'listed_count': 9}",False,,liebe_paris,"Paris, France",Paris Liebe,https://pbs.twimg.com/profile_images/794487185756057601/QarVoJCS_normal.jpg,2016-11-04T10:24:17.000Z,
"Passions: Kids, traveling, drawing/sketching (inspiring artist), writing, food, and cooking. Belief: Doing the right thing is the only path.",1346938852565512194,False,,"{'followers_count': 51, 'following_count': 127, 'tweet_count': 767, 'listed_count': 0}",False,1.5180061430204088e+18,VikingRaven78,"Buffalo, NY",Aaron,https://pbs.twimg.com/profile_images/1519634217692545024/BvwuMBFd_normal.jpg,2021-01-06T21:57:33.000Z,
"https://t.co/xbZ4cDNp6W 
Digital Designer",1516969382898978817,False,https://t.co/sYGNuAx3kN,"{'followers_count': 61, 'following_count': 174, 'tweet_count': 47, 'listed_count': 0}",False,1.5183144126874747e+18,nft_mix_art,paris,alex,https://pbs.twimg.com/profile_images/1532218695400968192/HQq6-z62_normal.jpg,2022-04-21T02:37:55.000Z,
"Letting you know what happened today, in the past. Posts are made on West Coast US time. #history #OTD. As an Amazon Associate I earn from qualifying purchases.",815750087192219648,False,,"{'followers_count': 162117, 'following_count': 48216, 'tweet_count': 56660, 'listed_count': 427}",False,,URDailyHistory,"Orange County, CA",Today In History,https://pbs.twimg.com/profile_images/820354113439485952/figeWEt7_normal.jpg,2017-01-02T02:42:31.000Z,
Hi! I'm nakayamaa - Love being yours 😍😍😍 #chaturbate,1530191882831134720,False,,"{'followers_count': 0, 'following_count': 0, 'tweet_count': 26, 'listed_count': 0}",False,,nakayamaa2,,nakayamaa,https://pbs.twimg.com/profile_images/1530207753834311681/YFcrtvSD_normal.jpg,2022-05-27T14:19:23.000Z,
"Journal d'information numérique, méditerranéen et citoyen",1598154480,False,http://t.co/JeLTAy7tf2,"{'followers_count': 5723, 'following_count': 2742, 'tweet_count': 17791, 'listed_count': 203}",False,,Destimed,Marseille.Méditerranée,Destimed,https://pbs.twimg.com/profile_images/1359182497599389699/0bsqDNYs_normal.jpg,2013-07-16T11:24:50.000Z,
"Magazine #Culture et #Lifestyle à #Paris et Ailleurs : livres, sorties, visites insolites, gastronomie, street art, cinéma, théâtre, création contemporaine",360548245,False,https://t.co/iMSMPQn3xi,"{'followers_count': 10049, 'following_count': 2681, 'tweet_count': 31409, 'listed_count': 244}",False,1.5360634190481408e+18,parisladouce,Paris,Paris la douce,https://pbs.twimg.com/profile_images/557662794678403072/LTkGkti6_normal.jpeg,2011-08-23T11:36:40.000Z,
"I JUST #ENJOY God 1st🕊. #BlackLoveAlways🖤 
Book 1) Tales Of A Black Gay'Sha 💚 #BlackAuthor📚 #BlackHIStory ❤ #LambSquad 💜 #OGJanFam",132277386,False,https://t.co/xPdyfxo49X,"{'followers_count': 1778, 'following_count': 1918, 'tweet_count': 125022, 'listed_count': 73}",False,1.2338854651509678e+18,HeSnob26,"Washington, DC",SirSnobby26,https://pbs.twimg.com/profile_images/1499573730648989697/dAyVMDS6_normal.jpg,2010-04-12T20:03:02.000Z,
"#24/7 Retrouvez vos #radios #raplocal

#radio75 : de 18h à 6h 

#xv3radio : de 6h à 18h",971844112575057920,False,https://t.co/PbqwYIr97H,"{'followers_count': 103, 'following_count': 583, 'tweet_count': 45199, 'listed_count': 0}",False,,Xv3Radio75,"Paris, France",Radio75.org // Xv3radio18.com,https://pbs.twimg.com/profile_images/1019902033762115584/1FvqrQvN_normal.jpg,2018-03-08T20:24:27.000Z,
"Vive la France!
コールサインまだ生きてる…JJ2TDY",879676094147735552,False,https://t.co/LzOrW4ebWC,"{'followers_count': 471, 'following_count': 635, 'tweet_count': 26058, 'listed_count': 5}",False,,Pierre_ENDO,"Davis, CA.　75015,Paris, France",Pierre ENDO,https://pbs.twimg.com/profile_images/930220762434232321/PsWmvU_T_normal.jpg,2017-06-27T12:21:39.000Z,
🇫🇷 A community of children’s English teachers in #Paris. Advice | Support | Opportunities | Insider Tips. Subscribe to our newsletter! 👇🏻,1486975433354760194,False,https://t.co/9fjcTumCxz,"{'followers_count': 35, 'following_count': 216, 'tweet_count': 62, 'listed_count': 0}",False,1.5340290353316782e+18,paristeachers,"Paris, France",Paris Teachers Club,https://pbs.twimg.com/profile_images/1509440957451685889/FoMmW-cq_normal.jpg,2022-01-28T08:12:57.000Z,
#laïcité #presidentielle2027 #AFP #legislatives2022 #Normandie #Horizons #Renaissance #Dieppe #Macron #circo7513 #Paris #Alsace #Colmar #Paris15e ET #circo7606,1252859014435598342,False,,"{'followers_count': 687, 'following_count': 5002, 'tweet_count': 11006, 'listed_count': 2}",False,1.536215241729708e+18,serendipidite,PARIS,Sérendipité totale #Avecvous,https://pbs.twimg.com/profile_images/1368497542623793153/kAaWFhsY_normal.jpg,2020-04-22T07:17:37.000Z,
,986994303414267904,False,,"{'followers_count': 111, 'following_count': 341, 'tweet_count': 279, 'listed_count': 0}",False,,Zegtitouche1,"Ile-de-France, France",#سواق_خاص_في_باريس_فرنسا,https://pbs.twimg.com/profile_images/1421981517832728580/rBzWZSru_normal.jpg,2018-04-19T15:45:54.000Z,
"Parisien explorant le monde de la photo qui tweete sur tout et pas grand chose à la fois...  Instagram : ze_one 
© All rights reserved",47904418,False,https://t.co/vWAk6gxIvy,"{'followers_count': 373, 'following_count': 657, 'tweet_count': 17091, 'listed_count': 60}",False,,ze_one,Paris,Huan C.,https://pbs.twimg.com/profile_images/1265307493351280643/N5n2Pmde_normal.jpg,2009-06-17T09:04:11.000Z,
"Conselho de Mídia Independente e Observatório - Notícias e serviços verificados, desde 2008.",33072396,False,https://t.co/WtJNFdtbdF,"{'followers_count': 1197, 'following_count': 7, 'tweet_count': 82255, 'listed_count': 19}",False,,cmio_org,Brasil,CMIO.org,https://pbs.twimg.com/profile_images/1490137076905484288/MoUJPm7c_normal.jpg,2009-04-19T00:51:21.000Z,
Travel is my life and affords me the opportunity to find treasures for my shop. Find My French Brocante on Facebook. 977 Logan St. Noblesville IN,54426067,False,https://t.co/nYnM4SNVJv,"{'followers_count': 71, 'following_count': 87, 'tweet_count': 2144, 'listed_count': 1}",False,,kimdegualle,"Noblesville, IN",kim evasic,https://pbs.twimg.com/profile_images/862745248296034310/KtaG433d_normal.jpg,2009-07-07T02:51:35.000Z,
Amoureux de Paname,875280010877296640,False,,"{'followers_count': 264826, 'following_count': 267698, 'tweet_count': 48635, 'listed_count': 386}",False,1.1583283379468083e+18,ParisAMDParis,"Paris, Montmartre ",Paname Paris,https://pbs.twimg.com/profile_images/1417776308533276672/ateDn7X-_normal.jpg,2017-06-15T09:13:11.000Z,
"#PhD in #Oceanology 🌊 
•Interested in #biogeochemistry, #OceanAcidification, #HABs, #ClimateChange, #Photography & humans!
•#T1D ✌🏻
•I tweet about everything!",771619717,False,https://t.co/E91DTg8vW1,"{'followers_count': 496, 'following_count': 572, 'tweet_count': 13231, 'listed_count': 17}",False,6.92319248941654e+17,AbedHassoun,"Kiel, Deutschland",Abed El Rahman HASSOUN,https://pbs.twimg.com/profile_images/1507815577607450632/8IIf7iv-_normal.jpg,2012-08-21T14:31:52.000Z,
【人生設計を変えるビジネス】大学生｜SNS×ビジネス× #海外旅行｜#アフィリエイト｜僕と一緒に人生を変えてみませんか❓,1214805173773619200,False,https://t.co/rPDP0Tfhgu,"{'followers_count': 402, 'following_count': 474, 'tweet_count': 12174, 'listed_count': 0}",False,1.2337674687047516e+18,ryo_22_25,🔰初心者でも稼げるノウハウを無料配布中！👇,リョウ@学生ノマドワーカー,https://pbs.twimg.com/profile_images/1220326474625896453/x0D2Uktp_normal.jpg,2020-01-08T07:05:14.000Z,
India's only publication and digital platform entirely dedicated to outbound travel and promotion of foreign destinations and tourism products in India.,2542825345,False,https://t.co/CVW0PwTEZi,"{'followers_count': 699, 'following_count': 298, 'tweet_count': 3878, 'listed_count': 15}",False,,indiaoutbound,India,INDIA OUTBOUND MAGAZINE,https://pbs.twimg.com/profile_images/1024640407551070208/4swaBCw5_normal.jpg,2014-06-03T05:10:47.000Z,
Amoureux de Paname,875280010877296640,False,,"{'followers_count': 264826, 'following_count': 267698, 'tweet_count': 48635, 'listed_count': 386}",False,1158328337946808321,ParisAMDParis,"Paris, Montmartre ",Paname Paris,https://pbs.twimg.com/profile_images/1417776308533276672/ateDn7X-_normal.jpg,2017-06-15T09:13:11.000Z,
International Artist Musician📀💿♔∞ⒶЯŦᴾᴱᵀ丁斑马 17 Paintings on➤https://t.co/edn8yEn9hQ ➤https://t.co/bOUYwArH9t➤https://t.co/IOscejzV03➤https://t.co/qyuUlmAnGz,20291037,False,https://t.co/8yUJi8hamK,"{'followers_count': 725, 'following_count': 0, 'tweet_count': 11819, 'listed_count': 34}",False,1532759849737633792,jzebraa,"Palm Springs, California",Jzebraa💎 ℐ☆⋓ᴚᴆ⍣ϗ∞ɀ∑βяⒶ⋀ ®🌐,https://pbs.twimg.com/profile_images/1500935582381264898/FjIpywpO_normal.jpg,2009-02-07T03:00:06.000Z,
"I love Law and Order (especially Barba!!) music (Swiftie!) books, dogs, cats, quotes, in love with Paris 🗼 She/her",1000909922396131329,False,,"{'followers_count': 1574, 'following_count': 1532, 'tweet_count': 71959, 'listed_count': 1}",False,1521252002361131012,Jen_Paris14,Vereinigte Staaten,JenParis🗼,https://pbs.twimg.com/profile_images/1536190499630960640/d_1ro3Vt_normal.jpg,2018-05-28T01:21:36.000Z,
"""Ceux qui rêvent éveillés ont conscience de mille choses qui échappent à ceux qui ne rêvent qu'endormis"" - E.A Poe 🐠#NeverLoseHope #SaveOurOceans #SeaShepherd",1510467566,False,,"{'followers_count': 399, 'following_count': 402, 'tweet_count': 37171, 'listed_count': 27}",False,,CnathDreamer,,CnathDreamer 🦈,https://pbs.twimg.com/profile_images/552809008483278848/SfrBiTjr_normal.jpeg,2013-06-12T12:58:48.000Z,
Instants #culturels depuis 2007,2311541978,False,http://t.co/gLQrwcjWJ1,"{'followers_count': 31, 'following_count': 162, 'tweet_count': 324, 'listed_count': 6}",False,,maglaime,Paris,maglm,https://pbs.twimg.com/profile_images/427467545818324992/eA74m4W0_normal.jpeg,2014-01-26T09:16:33.000Z,
"Re/Tweeting Art & Literature & Left-wing Politics
I don't use affiliate links; I am unpaid by anyone. You'll get my opinion of a book's success or failure.",9078112,False,https://t.co/qeuJyOPcRd,"{'followers_count': 3613, 'following_count': 4980, 'tweet_count': 110435, 'listed_count': 261}",False,1533501666938454016,expendablemudge,"Long Island, New York",ExpendableMudge (He/him),https://pbs.twimg.com/profile_images/801984248949284866/gJAQwX-K_normal.jpg,2007-09-24T21:05:23.000Z,
"🎨 artist
👽 watcher
🗻 climber
🌲nature lover",1192643174218510336,False,https://t.co/ILJ92QsncE,"{'followers_count': 2476, 'following_count': 696, 'tweet_count': 113223, 'listed_count': 28}",False,1529358673432260608,artemalvac,"Quito, Ecuador",ｍａｌｖａｃ,https://pbs.twimg.com/profile_images/1269687121855631361/TWo3jaky_normal.jpg,2019-11-08T03:21:20.000Z,
it's kitty_ricky! me at Chaturbate  😍😍,1530190814366019584,False,,"{'followers_count': 1, 'following_count': 0, 'tweet_count': 12, 'listed_count': 0}",False,,kittyricky2,,kitty_ricky,https://pbs.twimg.com/profile_images/1530208691038715904/v39h4c1c_normal.jpg,2022-05-27T14:15:06.000Z,
"#24/7 Retrouvez vos #radios #raplocal

#radio75 : de 18h à 6h 

#xv3radio : de 6h à 18h",971844112575057920,False,https://t.co/PbqwYIr97H,"{'followers_count': 103, 'following_count': 583, 'tweet_count': 45199, 'listed_count': 0}",False,,Xv3Radio75,"Paris, France",Radio75.org // Xv3radio18.com,https://pbs.twimg.com/profile_images/1019902033762115584/1FvqrQvN_normal.jpg,2018-03-08T20:24:27.000Z,
"I love nature, landscapes, flowers, rustic scenery, fashion, and all things beautiful.  I do not own the rights to any of the pics I post - they aren't mine.",925478530435207168,False,,"{'followers_count': 4430, 'following_count': 5001, 'tweet_count': 10322, 'listed_count': 11}",False,,MelsBracelets,"Alabama, USA",Melodee L. St. James,https://pbs.twimg.com/profile_images/1524072342548267009/kSIx6t07_normal.jpg,2017-10-31T21:44:11.000Z,
Nous vous accompagnons dans tous vos projets immobiliers. #immobilier #paris #ventes #locations,934004737703383040,False,https://t.co/EWMyzkEvh9,"{'followers_count': 55, 'following_count': 90, 'tweet_count': 924, 'listed_count': 0}",False,,FgdiPereire,"Paris, Frankreich",Agence FGDI Pereire,https://pbs.twimg.com/profile_images/934021564273778688/Sk3gaZIG_normal.jpg,2017-11-24T10:24:17.000Z,
#Actualite #Paris #News #75 #France,2493969102,False,http://t.co/xUGJLqJVQy,"{'followers_count': 583, 'following_count': 9, 'tweet_count': 32722, 'listed_count': 49}",False,,actualite_paris,Paris,Actualité Paris,https://pbs.twimg.com/profile_images/471663174119211008/KCM2ZTFk_normal.jpeg,2014-05-14T10:06:52.000Z,
相互フォロー,1276829123973754880,False,,"{'followers_count': 592, 'following_count': 1021, 'tweet_count': 8605, 'listed_count': 3}",False,1276833359394553857,sougo1450,,sougo1450,https://pbs.twimg.com/profile_images/1276829285324488706/M79Ce6d8_normal.jpg,2020-06-27T10:46:29.000Z,
Official Chillaxation Internet Radio Station,825790602830815233,False,https://t.co/K5QCdZ9KwL,"{'followers_count': 462, 'following_count': 367, 'tweet_count': 86258, 'listed_count': 9}",False,1238626541317378049,smoothjazznola,"New Orleans, LA",SmoothJazzNola,https://pbs.twimg.com/profile_images/1513479307703767040/TquE0NFO_normal.jpg,2017-01-29T19:39:56.000Z,
"Gamer. Journalist. Website Owner and Manager for @kellosamuel since Sept 30, 2021. FT Championship winner with @grandefcft 2022",749239415575162881,False,https://t.co/npUtABMyIz,"{'followers_count': 239, 'following_count': 46, 'tweet_count': 16469, 'listed_count': 2}",False,1535039808174948352,T1_KangJie,Singapore,Wong Kang Jie,https://pbs.twimg.com/profile_images/1066265064292773888/GAfb8qr2_normal.jpg,2016-07-02T13:52:51.000Z,
Learn French with me. I displayed every hour new french words for you ! That's 100% free ! :D,899179967233372160,False,https://t.co/DzdCfPAeQM,"{'followers_count': 2093, 'following_count': 1, 'tweet_count': 20342, 'listed_count': 29}",False,,DailyFrench_,France,Daily French,https://pbs.twimg.com/profile_images/899185620823801857/XGT6iR4f_normal.jpg,2017-08-20T08:03:04.000Z,
We will continue to create future sounds for God's spare time https://t.co/oNcsSYrofR,1518643277511426048,False,https://t.co/VkRZIecyNU,"{'followers_count': 57, 'following_count': 888, 'tweet_count': 1547, 'listed_count': 0}",False,,Chicago________,Chicago,Chicago Secret Society,https://pbs.twimg.com/profile_images/1521844824764166144/nlquDz7T_normal.jpg,2022-04-25T17:29:15.000Z,
"Tweeting about the actual waiting time and which attraction is interrupted in Disneyland Paris.

Not allied to the Disney company.",791590844050599936,False,https://t.co/LpG45zd77d,"{'followers_count': 2797, 'following_count': 42, 'tweet_count': 138200, 'listed_count': 20}",False,1476999050331369482,DlpStats,"Marne-la-Vallée, France",DLP Stats,https://pbs.twimg.com/profile_images/1239268823301324807/teASgU5A_normal.jpg,2016-10-27T10:42:19.000Z,
"I mostly post timelapse of sunrise and sunset everyday. 
Created with a raspberry pi and some python and bash.
Suggestions to make this better are welcome",877324888670846976,False,,"{'followers_count': 17, 'following_count': 1, 'tweet_count': 1677, 'listed_count': 0}",False,,momoberrypi,"Paris, Frankreich",momoberrypi,https://pbs.twimg.com/profile_images/883076507211583488/XqzmKzU__normal.jpg,2017-06-21T00:38:48.000Z,
,1522899293027381250,False,,"{'followers_count': 748, 'following_count': 2233, 'tweet_count': 1572, 'listed_count': 1}",False,1525058034631835649,FredBadboy2,,Fred Badboy2,https://pbs.twimg.com/profile_images/1522899692367101953/iUXI9OEC_normal.jpg,2022-05-07T11:21:12.000Z,
Journal chrétien d'information du 14e arrondissement de Paris ( 75014 ),215358405,False,http://t.co/vEPmm4qOky,"{'followers_count': 608, 'following_count': 251, 'tweet_count': 10525, 'listed_count': 32}",False,475975057089781760,lavoixdu14e,Paris,La Voix du 14e,https://pbs.twimg.com/profile_images/1193364185/logo_lavoix_normal.jpg,2010-11-13T18:21:04.000Z,
Sports Journalist 🎙📝 Expert in the Transfer Market ✍️ Fantacalcio Addicted ⚽️,603219931,False,https://t.co/lAxfhHbLcM,"{'followers_count': 217168, 'following_count': 2480, 'tweet_count': 32894, 'listed_count': 1405}",False,1522646982304702466,NicoSchira,,Nicolò Schira,https://pbs.twimg.com/profile_images/1522335352031256577/W3ABNWzv_normal.jpg,2012-06-09T01:41:12.000Z,
