possibly_sensitive,lang,id,text,public_metrics,author_id,created_at,in_reply_to_user_id,withheld
False,fr,1535928255999627265,"🇫🇷 - FLASH - Le rappeur Moha La Squale a été arrêté hier soir à sa descente d’un train à la gare du Nord . 
L'artiste , mis en examen pour agression sexuelle et violences et séquestration , n'aurait pas respecté les obligations de son contrôle judiciaire . (Le Parisien) #Paris https://t.co/TlWaJXXlq9","{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",1514032890224517126,2022-06-12T10:13:27.000Z,,
False,fr,1535928121672835072,"Prêt à porter les couleurs de la maison pour le salon de l'espace game ! Paris, tiens toi prête 😏...

#salon #escape #escapegame @EscapeGameFR #Paris #formation #OeilNoir https://t.co/cjvufAYUPV","{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",1293152207597166592,2022-06-12T10:12:55.000Z,,
False,fr,1535928097723359232,@FiveGuysFrance hello Five Guys est-ce que le spot de Paris Opera a réouvert ? #fiveguys #paris #opera,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",370910131,2022-06-12T10:12:49.000Z,4149440364.0,
False,en,1535928010125213696,"Im live right now! 😈

✅ https://t.co/m2YBU7Tcji

#kerelai #France #Paris #Nantes #Toulouse #Bordeaux #Marseille #Rennes","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1530225600103075840,2022-06-12T10:12:28.000Z,,
False,fr,1535927788607311875,@AldoSterone111 C’est déjà fait … #Paris est complètement détruite depuis un bout de temps,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1523759904523227136,2022-06-12T10:11:35.000Z,320275643.0,
False,en,1535927618884730886,"This week, @VellahKigwiru joins the @AfricaLawTech Festival #AIPolicy Dialogue in #Paris, #France. 
🔗https://t.co/97itjOO3T8

#AIPolicy #AIAct #AI #AfricaLawTech #LawyersHub https://t.co/fPtlmi1AiN","{'retweet_count': 6, 'reply_count': 2, 'like_count': 18, 'quote_count': 1}",981062428279656448,2022-06-12T10:10:55.000Z,,
False,fr,1535927618209468416,@leCMN @hoteldelamarine Magnifique visite 🇫🇷🤙 les casques audio sont impressionnants !!! Immersion totale 🎧 #Paris https://t.co/NrgpLgn5r8,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1368849420700286976,2022-06-12T10:10:54.000Z,506082474.0,
False,fr,1535927599637139457,"des stations de métro du monde entier modélisées en 3D, de nombreuses stations franciliennes au menu !
#Paris https://t.co/lkRz15fbyB","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1159697774,2022-06-12T10:10:50.000Z,,
False,fr,1535927587737939968,@gabriellecluzel Et à #Paris des cerises peuvent atteindre les 30€ !,"{'retweet_count': 55, 'reply_count': 76, 'like_count': 242, 'quote_count': 6}",2365378849,2022-06-12T10:10:47.000Z,1166120125.0,
False,fr,1535927578971734016,"WEEKLY POST #13 
🤣
❤️ Week-end With Bib's 
🍻
#Paris #Gin #Cocktails #Fun #Chill #Weekend #Caps #Barbe à Paris, France https://t.co/xhHO8onIYw","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",934786733148921856,2022-06-12T10:10:45.000Z,,
False,fr,1535926874265862145,109ème jour de guerre menée par la #Russie en #Ukraine. #StandWithUkraine in #Paris #Berlin &amp; #Amsterdam #EuropeStandsWithUkraine #Europe #TimeForUAInEU #FranceUkraineSolidarité #StopRussiaNow #StopRussianAggression https://t.co/8ZLUKduiyq,"{'retweet_count': 34, 'reply_count': 6, 'like_count': 60, 'quote_count': 1}",1496447987735748611,2022-06-12T10:07:57.000Z,,
False,fr,1535926855328583681,"A voté 🗳 
#legislatives #Circo7510 #Paris https://t.co/OFTbISCSFL","{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3423829119,2022-06-12T10:07:53.000Z,,
False,fr,1535926787250786304,"PRÉCIS DE ZÉROZOÏSME : LA CULTURE ZÉROZOÏSTE , ART, IDÉOLOGIE, 4 TOMES, 10e éd. CHEZ :  https://t.co/wqjTLyhlzu

#art #artiste #artContemporain #musée #histoireDeLart #peinture #peintre #galerie #galerieDart #paris #montréal #france #québec #livre #roman https://t.co/tRQKbUhxvi","{'retweet_count': 2, 'reply_count': 0, 'like_count': 16, 'quote_count': 0}",943336465714634752,2022-06-12T10:07:36.000Z,,
False,fr,1535926434182602752,"Appel symbolique à la liberté et à la Vie pour ce 18 juin à #Paris de @Marc_Doyer 

Samedi 18 juin de 14h à 20h place de Lutèce face à l'ancien palais de justice (métro ligne 4)

Vive la Liberté 

Marc Doyer est organisateur de cet appel. https://t.co/o8VjiecOPM","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1244031746464776194,2022-06-12T10:06:12.000Z,,
False,en,1535926359305887744,Welcome in #Paris. #saccageparis https://t.co/p3mH8zncfV,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2934328780,2022-06-12T10:05:54.000Z,,
False,en,1535926219174191104,It's no longer possible to make a reservation with a day ticket on 12-06-2022. #DLP #DLPLive #DisneylandParis #Paris,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",791590844050599936,2022-06-12T10:05:21.000Z,,
False,ja,1535926214296477697,"らっちゃん、象に乗る！
#yumi_voyage #paris #yamamotoyumi
#lesmachinesdelile https://t.co/Dz1LqsnEV1","{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",62833364,2022-06-12T10:05:20.000Z,,
False,ja,1535926130514939905,"フェタチーズを使ったレシピ
https://t.co/fHaFMUa0lm
#旅 #ヨガ #voyage #luxe #travel #yoga #paris #パリ","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",982458361231716352,2022-06-12T10:05:00.000Z,,
False,fr,1535925891808624641,"Au Louvre, la police démantèle un trafic de faux billets https://t.co/FncFt7su68 #FaitsDivers #Paris","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",343895334,2022-06-12T10:04:03.000Z,,
False,en,1535925820652494850,"Im live right now! 😈

✅ https://t.co/aOcIhOR9z3

#_timeless_paradox #France #Paris #Nantes #Toulouse #Bordeaux #Marseille #Rennes","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1530222291291979776,2022-06-12T10:03:46.000Z,,
False,en,1535925817632595971,"Im live right now! 😈

✅ https://t.co/98yx1oRwOK

#_timeless_paradox #France #Paris #Nantes #Toulouse #Bordeaux #Marseille #Rennes","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1530222291291979776,2022-06-12T10:03:45.000Z,,
False,fr,1535925413716840448,#Paris - réservoir d'eau Ménilmontant https://t.co/EMIn5IN6qF,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1462979982271995915,2022-06-12T10:02:09.000Z,,
False,fr,1535925398449668097,Paris 7e - Rue de Bourgogne - Ll.204  à Paris 7e (Paris).  #CartePostaleAncienne #Paris 👉 https://t.co/yeD0DWzMjB https://t.co/EaV1NNUhH8,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",1405930262651932674,2022-06-12T10:02:05.000Z,,
False,und,1535925190718377996,"#CHICAGO
#USA #MUSIC #NEWS
#london #paris #denhaag #münchen

05:00

https://t.co/OiVI1bPPqj","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1518643277511426048,2022-06-12T10:01:16.000Z,,
False,fr,1535925136024514561,Nouveauté immo! vente appartement Paris 15ème 698000 euros https://t.co/fRdBAx4sAl  Tel: 01 44 09 92 17 #immobiiler #paris #transactionimmobiliere,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",934004737703383040,2022-06-12T10:01:03.000Z,,
False,fr,1535924985386176512,"20 places à gagner pour la projection privée parisienne du film de Sophie Blondy « Tell me Iggy » le 14 Juin!
👉 https://t.co/MCWRX5riRV 👈
#IggyPop #SophieBlondy #TellMeIggy #Paris https://t.co/SgOY7NxXhU","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",536666677,2022-06-12T10:00:27.000Z,,
False,en,1535924982898991108,It's no longer possible to make a reservation as an annual passholder on 12-06-2022. #DLP #DLPLive #DisneylandParis #Paris,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",791590844050599936,2022-06-12T10:00:26.000Z,,
False,en,1535924952163045378,"Lowest waiting times in #DLP:
Cars ROAD TRIP - 15 min
Le Pays des Contes de Fées - 15 min
Thunder Mesa Riverboat Landing - 15 min
Toy Soldiers Parachute Drop (Single rider) - 15 min
Phantom Manor - 20 min
https://t.co/4WMKwmS4lW #DLP #DLPLive #DisneylandParis #Paris","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",791590844050599936,2022-06-12T10:00:19.000Z,,
False,fr,1535924897360359430,"C'est Parissi que ça se passe : TRANS LUCID // Iris GARAGNOUX &amp; Maria ESTABANELL, ""La Galerie du Crous a le p... #Expo #Peinture #Photo #paris #event #actu #bonsplans #parissi @opendataParis @Arludik @xxl23 @nosvoixtrans @ChelseaUAL @SupBiotech @RMU https://t.co/3ikUh8oHUP","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1274257731713671168,2022-06-12T10:00:06.000Z,,
False,ja,1535924876103471105,"Salon de Milan 2022が開催されています。
https://t.co/v2BcckUOxO
#ギャラリー竹内 #アート #パリ #GalleryTakeuchi #Art #Paris","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",936166458085687296,2022-06-12T10:00:01.000Z,,
False,fr,1535924845216780288,"@newsolog @franceinfoplus Encore moins  pour #AlbanGervaise égorgé devant ses 2 enfants à #Marseille 
#YvanColonna lui étripé en prison malgré les caméras
Lucifer est entrain de gagner réveillez-vous TOUS ou taisez-vous à jamais
Elysée préfére les hommages à Joséphine Baker
#JeVote #RadioLondres #Paris","{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",1393155259594330116,2022-06-12T09:59:53.000Z,1.1565781523926794e+18,
False,fr,1535924838900056064,"#Legislatives2022 : «Inaudible», «édulcoré» et menacé d’extinction à #Paris, #LR joue la surenchère sécuritaire https://t.co/a8t6xQBqsn via @libe #Politique #France #lesrepublicains","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",3654738682,2022-06-12T09:59:52.000Z,3654738682.0,
False,fr,1535924807296028672,Qui pour reel a paris ? Je suis soumis payement par cash #paris #soumis,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1531942796004843522,2022-06-12T09:59:44.000Z,,
False,en,1535924773980610561,"Top story: @Fabriziobustama: 'Somebody pinch us… @VivaTech 
#Paris #France #VivaTEch2022 #AI
#VivaTech #Technology #IoT #4IR
Cc: @Nicochan33 @jblefevre60 @pierrecappelli @chboursin @RosyCoaching @ipfconline1 @sebbourgui… https://t.co/w3Jlu4R0LH, see more https://t.co/yvfM597jvB","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",218535192,2022-06-12T09:59:36.000Z,,
False,en,1535924761766797314,"Top story: @Fabriziobustama: 'Somebody pinch us… @VivaTech 
#Paris #France #VivaTEch2022 #AI
#VivaTech #Technology #IoT #4IR
Cc: @Nicochan33 @jblefevre60 @pierrecappelli @chboursin @RosyCoaching @ipfconline1 @sebbourgui… https://t.co/I0WjtduA2W, see more https://t.co/JoVZJOqNwL","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",132541849,2022-06-12T09:59:33.000Z,,
False,fr,1535924743316062213,au marché de la poésie #paris place saint sulpice ⁦@publienet⁩ éditions https://t.co/rtb7E174Sf,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 13, 'quote_count': 0}",262613223,2022-06-12T09:59:29.000Z,,
False,fr,1535924430911709185,"#EnDirect 
Les électeurs votent à #Paris lors du 1er tour des #législatives2022
 https://t.co/8bdPEZ8dLn","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1273218547846729729,2022-06-12T09:58:15.000Z,,
False,en,1535924399055982592,"Top story: @Fabriziobustama: 'Somebody pinch us… @VivaTech 
#Paris #France #VivaTEch2022 #AI
#VivaTech #Technology #IoT #4IR
Cc: @Nicochan33 @jblefevre60 @pierrecappelli @chboursin @RosyCoaching @ipfconline1 @sebbourgui… https://t.co/Zhfet5DJ5N, see more https://t.co/2g1sVgL8es","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",12361942,2022-06-12T09:58:07.000Z,,
False,fr,1535924391627866113,@as_49191 @QsB75 @JoostParis Ce n’est pas possible de faire pareil à #Paris ? Les pelouses ne sont pas mises au repos pendant la période hivernale pour régénération? Il me semble que c’était le cas il y a 10/15 ans par exemple le jardin entre Port Royal et le Jardin du Luxembourg à côté de la fac de pharma,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",485475861,2022-06-12T09:58:05.000Z,1744997317.0,
False,en,1535924230369550336,"#Paris, France to Calgary, Canada for only €359 roundtrip with @AmericanAir &amp; @British_Airways #Travel (Nov dates)

https://t.co/bGok56A0LM https://t.co/Wqy4KYPXQS","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2758345674,2022-06-12T09:57:27.000Z,,
False,en,1535924213864882176,"Content analysis:
This article scores 39/100. The complete report can be viewed here: https://t.co/HZ9FXLmjgC
(I'm a bot)

#Paris #LoveIsland https://t.co/go9XXFxN9i","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1442161841912700929,2022-06-12T09:57:23.000Z,,
False,und,1535924066518982657,#paris #emilyinparis https://t.co/jgWwkbFXa3,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",16729780,2022-06-12T09:56:48.000Z,,
False,en,1535923706458931205,It's (temporarily) possible to make a reservation again with a day ticket on 12-06-2022. #DLP #DLPLive #DisneylandParis #Paris,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",791590844050599936,2022-06-12T09:55:22.000Z,,
False,cy,1535923550980292608,https://t.co/irfayVqZLK | https://t.co/VIOKGWlB8I | #nowplaying Spyro Gyra @SpyroGyraGroup - Cafe Amore - #smoothjazz #nola #newyork #losangeles #miami #london #paris #montecarlo,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",825790602830815233,2022-06-12T09:54:45.000Z,,
False,fr,1535923444319150085,@F_Desouche Il faut créer des HLM dans le 16e arrondissement #Paris,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1461064631590473736,2022-06-12T09:54:19.000Z,92849144.0,
False,en,1535923337339486208,"#SonamKapoor and #AnandAhuja share a kiss of love on the streets of #Paris; #RheaKapoor shares glimpses of her birthday celebration

https://t.co/4DpPBsBHPy https://t.co/RQopwYOCWd","{'retweet_count': 2, 'reply_count': 3, 'like_count': 23, 'quote_count': 1}",134758540,2022-06-12T09:53:54.000Z,,
False,fr,1535922282840969219,"Premiers bains de soleil sur les Quais de Seine, en attendant l'été: ""Time is out"" - Quai François Mitterand, Paris (2022) https://t.co/EQo5eDRoQf

@vivreparis @Paris @reponsesphoto @CanonFrance 

#streetphoto #Paris #500px","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",472885541,2022-06-12T09:49:42.000Z,,
False,en,1535921821668610048,"I love the people living in villa Violet, they eat ripe fruits. #Paris","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",794485412328800256,2022-06-12T09:47:52.000Z,,
False,fr,1535921619415318528,Paris 8e - Le Parc Monceau à Paris 8e (Paris).  #CartePostaleAncienne #Paris 👉 https://t.co/cvxAX6WpoD https://t.co/M1wXXx4o8P,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",1405930262651932674,2022-06-12T09:47:04.000Z,,
False,fr,1535921605129523203,"Comment se positionner en SEO à Paris ? 

 https://t.co/E5FzP70zxK

#seo #Paris #google","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",87733061,2022-06-12T09:47:01.000Z,,
False,en,1535921465354178560,"Join the AMD team! See our latest #IT job openings, including ""Principal Application Engineer - 145703"", via the link in our bio. #Paris, Île-de-France","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",33108716,2022-06-12T09:46:28.000Z,,
False,en,1535921190254129152,It's (temporarily) possible to make a reservation again as an annual passholder on 11-07-2022. #DLP #DLPLive #DisneylandParis #Paris,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",791590844050599936,2022-06-12T09:45:22.000Z,,
False,en,1535921189196947456,It's no longer possible to make a reservation as an annual passholder on 19-06-2022. #DLP #DLPLive #DisneylandParis #Paris,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",791590844050599936,2022-06-12T09:45:22.000Z,,
False,fr,1535921156741640193,"Si t’étais pas là bas hier alors t’étais nul part 
♥️💙. @djsnake #Histoire #Paris #ParcdesPrinces @PSG_inside https://t.co/Ncl4cMNOUq","{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",1426699146464006144,2022-06-12T09:45:14.000Z,,
False,no,1535921138198536192,https://t.co/PZl9vb6eb9 VILLIERSJETS #privatejets in #palmademallorca | #palma | #paris | #prague | #riyadh | #rome | #sanfrancisco | #saopaulo | #seoul | #shanghai | #singapore | #sydney | #tehran | #tokyo | #toronto | #vienna | #zuric https://t.co/T9rt41rNJ8,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3408963556,2022-06-12T09:45:10.000Z,,
False,en,1535920942970458113,"Metallica - The Day That Never Comes (Paris - 2017)

#ILoveThisBand 🎸🖤👊

#Metallica #TheDayThatNeverComes #JamesHetfield #KirkHammett #LarsUlrich #RobertTrujillo  #Live #Paris #Rock #BestBand https://t.co/IfMHhJIgj8","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",852846552,2022-06-12T09:44:23.000Z,,
False,fr,1535920871302479874,"✌Que des #bonnesvibes #EnCeMomentSur :

 ➡️ https://t.co/M4Pwl2Zpth

@Kodes_7_levrai X #Cheu_B @Cheu_B - Mauvais (feat. Cheu-B) 

#Paris #Radio #FêteDeLaMusique #music #FDLM2022

➡Téléchargez l'appli android : https://t.co/2wkbN4srb0 https://t.co/1NoVQNlYUs","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",971844112575057920,2022-06-12T09:44:06.000Z,,
False,en,1535920663952863232,"Top story: @Fabriziobustama: 'Somebody pinch us… @VivaTech 
#Paris #France #VivaTEch2022 #AI
#VivaTech #Technology #IoT #4IR
Cc: @Nicochan33 @jblefevre60 @pierrecappelli @chboursin @RosyCoaching @ipfconline1 @sebbourgui… https://t.co/pTVnJ565oU, see more https://t.co/bCXDDi1J7U","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3107608067,2022-06-12T09:43:16.000Z,,
